Generic_Name,Strength,Brand_Name,Molecule,Manufacturer,Price_INR,Availability,Therapeutic_Class,Is_Available
Acarbose,50.0,Esbose 50mg Tablet,Acarbose (50mg),Essar Formulations,101.0,Out of Stock,Diabetes,0
Acarbose,50.0,Recarb 50 Tablet,Acarbose (50mg),Bal Pharma Ltd,131.72,Out of Stock,Diabetes,0
Acarbose,50.0,Karbochek 50mg Tablet,Acarbose (50mg),Shreya Life Sciences Pvt Ltd,69.9,Out of Stock,Diabetes,0
Acarbose,50.0,Hibose 50mg Tablet,Acarbose (50mg),Healing Pharma India Pvt Ltd,126.0,Out of Stock,Diabetes,0
Acarbose,50.0,Peribite 50mg Tablet,Acarbose (50mg),Spectra Therapeutics Pvt Ltd,139.0,Out of Stock,Diabetes,0
Acarbose,50.0,Acobose 50mg Tablet,Acarbose (50mg),Shinto Organics (P) Limited,118.0,Out of Stock,Diabetes,0
Acarbose,50.0,Acarbia 50mg Tablet,Acarbose (50mg),Hauz Pharma Pvt Ltd,124.0,Out of Stock,Diabetes,0
Acarbose,50.0,Abacus 50mg Tablet,Acarbose (50mg),Nucron Pharmaceuticals Pvt Ltd,46.0,Out of Stock,Diabetes,0
Acarbose,50.0,Glucotag 50mg Tablet,Acarbose (50mg),Ikon Remedies Pvt Ltd,121.0,Out of Stock,Diabetes,0
Acarbose,50.0,Glucarb 50 Tablet,Acarbose (50mg),West-Coast Pharmaceutical Works Ltd,66.3,Out of Stock,Diabetes,0
Acarbose,50.0,Carzibo 50 Tablet,Acarbose (50mg),Care Formulation Labs Pvt Ltd,93.8,Out of Stock,Diabetes,0
Acarbose,50.0,Discarb 50mg Tablet,Acarbose (50mg),Bal Pharma Ltd,63.0,Out of Stock,Diabetes,0
Acarbose,50.0,Glucar 50mg Tablet,Acarbose (50mg),Glenmark Pharmaceuticals Ltd,155.0,Out of Stock,Diabetes,0
Acarbose,50.0,Acarsafe 50 Tablet,Acarbose (50mg),Biochem Pharmaceutical Industries,188.0,Out of Stock,Diabetes,0
Acarbose,50.0,K Carb 50mg Tablet,Acarbose (50mg),Blue Cross Laboratories Ltd,53.4,Out of Stock,Diabetes,0
Acarbose,50.0,Gludelay 50mg Tablet,Acarbose (50mg),Umbrella Drugs And Chemicals Private Limited,110.0,Out of Stock,Diabetes,0
Acarbose,50.0,Acarwin 50mg Tablet,Acarbose (50mg),Intra Labs India Pvt Ltd,78.2,Out of Stock,Diabetes,0
Acarbose,50.0,Aratibos 50mg Tablet,Acarbose (50mg),Aquascot Healthcare Private Limited,121.0,Out of Stock,Diabetes,0
Acarbose,50.0,Movacarb 50mg Tablet,Acarbose (50mg),Mova Pharmaceutical Pvt Ltd,91.9,Out of Stock,Diabetes,0
Acarbose,50.0,Acaroz 50mg Tablet,Acarbose (50mg),Klintoz Pharmaceuticals Pvt Ltd,86.5,Out of Stock,Diabetes,0
Acarbose,50.0,Glubose 50mg Tablet,Acarbose (50mg),Aristo Pharmaceuticals Pvt Ltd,73.5,Out of Stock,Diabetes,0
Acarbose,50.0,Carbidin 50 Tablet,Acarbose (50mg),Daksh Pharma Pvt Ltd,121.0,Out of Stock,Diabetes,0
Acarbose,50.0,Glucomark 50mg Tablet,Acarbose (50mg),Elixir Life Care Pvt Ltd,106.0,Out of Stock,Diabetes,0
Acarbose,50.0,Glubreak 50mg Tablet,Acarbose (50mg),N Line Healthcare Private Limited,143.0,Out of Stock,Diabetes,0
Acarbose,50.0,Acapro 50mg Tablet,Acarbose (50mg),Prevego Healthcare & Research Private Limited,184.0,Out of Stock,Diabetes,0
Acarbose,50.0,Akar 50 Tablet,Acarbose (50mg),Dr. Ethix's Product & Services Pvt Ltd,103.0,Out of Stock,Diabetes,0
Pioglitazone,15.0,Pioz 15 Tablet,Pioglitazone (15mg),USV Private Limited,77.0,In Stock,Diabetes,1
Pioglitazone,15.0,Piosys 15 Tablet,Pioglitazone (15mg),Systopic Laboratories Pvt Ltd,54.84,In Stock,Diabetes,1
Pioglitazone,15.0,Piofine 15 Tablet,Pioglitazone (15mg),Morepen Laboratories Ltd,58.9,Out of Stock,Diabetes,0
Pioglitazone,15.0,Piolon 15 Tablet,Pioglitazone (15mg),Knoll Pharmaceuticals Ltd,34.8,Out of Stock,Diabetes,0
Pioglitazone,15.0,Piomore 15mg Tablet,Pioglitazone (15mg),Morepen Laboratories Ltd,23.4,Out of Stock,Diabetes,0
Pioglitazone,15.0,Pioglit 15 Tablet,Pioglitazone (15mg),Sun Pharmaceutical Industries Ltd,74.5,In Stock,Diabetes,1
Pioglitazone,15.0,Pioglar 15 Tablet,Pioglitazone (15mg),Sun Pharmaceutical Industries Ltd,74.5,In Stock,Diabetes,1
Pioglitazone,15.0,piONORM 15 Tablet,Pioglitazone (15mg),Micro Labs Ltd,80.0,In Stock,Diabetes,1
Pioglitazone,15.0,Piohope 15 Tablet,Pioglitazone (15mg),Mankind Pharma Ltd,60.7,In Stock,Diabetes,1
Pioglitazone,15.0,Piopod 15 Tablet,Pioglitazone (15mg),Torrent Pharmaceuticals Ltd,68.3,In Stock,Diabetes,1
Pioglitazone,15.0,Pioglitex 15mg Tablet,Pioglitazone (15mg),Zeelab Pharmacy Pvt Ltd,5.0,In Stock,Diabetes,1
Pioglitazone,15.0,Piopar 15 Tablet,Pioglitazone (15mg),Mitoch Pharma Pvt Ltd,79.4,In Stock,Diabetes,1
Pioglitazone,15.0,Piokind 15 Tablet,Pioglitazone (15mg),Mankind Pharma Ltd,73.4,In Stock,Diabetes,1
Amlodipine,5.0,AMlip 5 Tablet,Amlodipine (5mg),Cipla Ltd,17.5,In Stock,Cardiac,1
Amlodipine,5.0,Wellamo 5 Tablet,Amlodipine (5mg),Leeford Healthcare Ltd,31.6,In Stock,Cardiac,1
Amlodipine,5.0,Stamlo 5 Tablet,Amlodipine (5mg),Dr Reddy's Laboratories Ltd,78.5,In Stock,Cardiac,1
Amlodipine,5.0,AMLOkind 5 Tablet,Amlodipine (5mg),Mankind Pharma Ltd,23.2,In Stock,Cardiac,1
Amlodipine,5.0,Amlopres 5 Tablet,Amlodipine (5mg),Cipla Ltd,78.5,In Stock,Cardiac,1
Amlodipine,5.0,AMLOvas 5 Tablet,Amlodipine (5mg),Macleods Pharmaceuticals Pvt Ltd,39.2,In Stock,Cardiac,1
Amlodipine,5.0,Amlodac 5 Tablet,Amlodipine (5mg),Zydus Cadila,78.5,In Stock,Cardiac,1
Amlodipine,5.0,aMTas 5 Tablet,Amlodipine (5mg),Intas Pharmaceuticals Ltd,80.0,In Stock,Cardiac,1
Amlodipine,5.0,Amlosafe 5 Tablet,Amlodipine (5mg),Aristo Pharmaceuticals Pvt Ltd,40.0,In Stock,Cardiac,1
Amlodipine,5.0,Amlogard 5mg Tablet,Amlodipine (5mg),Mylan Pharmaceuticals Pvt Ltd,75.4,In Stock,Cardiac,1
Amlodipine,5.0,Amlopin 5 Tablet,Amlodipine (5mg),USV Private Limited,26.67,In Stock,Cardiac,1
Amlodipine,5.0,Defidin 5mg Tablet,Amlodipine (5mg),Lupin Ltd,18.5,Out of Stock,Cardiac,0
Amlodipine,5.0,Avacard 5mg Tablet,Amlodipine (5mg),Sun Pharmaceutical Industries Ltd,20.1,Out of Stock,Cardiac,0
Amlodipine,5.0,Amlostat 5mg Tablet,Amlodipine (5mg),Biochem Pharmaceutical Industries,23.0,Out of Stock,Cardiac,0
Amlodipine,5.0,Abamlo 5 Tablet,Amlodipine (5mg),Abbott,22.5,Out of Stock,Cardiac,0
Amlodipine,5.0,Amleod 5mg Tablet,Amlodipine (5mg),Knoll Pharmaceuticals Ltd,22.4,Out of Stock,Cardiac,0
Amlodipine,5.0,Amlofine 5mg Tablet,Amlodipine (5mg),Morepen Laboratories Ltd,23.9,Out of Stock,Cardiac,0
Amlodipine,5.0,Amlopen 5mg Tablet,Amlodipine (5mg),Morepen Laboratories Ltd,13.8,Out of Stock,Cardiac,0
Amlodipine,5.0,Torripine 5mg Tablet,Amlodipine (5mg),Torrent Pharmaceuticals Ltd,20.1,Out of Stock,Cardiac,0
Amlodipine,5.0,Wellamo 5 Tablet,Amlodipine (5mg),Leeford Healthcare Ltd,21.4,Out of Stock,Cardiac,0
Amlodipine,5.0,Amodep 5 Tablet,Amlodipine (5mg),FDC Ltd,17.7,In Stock,Cardiac,1
Losartan,50.0,COsart 50 Tablet,Losartan (50mg),Cipla Ltd,49.8,In Stock,Cardiac,1
Losartan,50.0,Losatan 50mg Tablet,Losartan (50mg),German Remedies Pharmaceuticals Pvt. Ltd.,62.5,In Stock,Cardiac,1
Losartan,50.0,NEOpress 50mg Tablet,Losartan (50mg),Leeford Healthcare Ltd,33.4,In Stock,Cardiac,1
Losartan,50.0,Losanol 50mg Tablet,Losartan (50mg),Knoll Pharmaceuticals Ltd,36.3,In Stock,Cardiac,1
Losartan,50.0,Losar 50 Tablet,Losartan (50mg),Torrent Pharmaceuticals Ltd,159.0,In Stock,Cardiac,1
Losartan,50.0,Repace 50 Tablet,Losartan (50mg),Sun Pharmaceutical Industries Ltd,94.7,In Stock,Cardiac,1
Losartan,50.0,Lorpen 50mg Tablet,Losartan (50mg),Morepen Laboratories Ltd,42.3,Out of Stock,Cardiac,0
Losartan,50.0,Lorapace 50mg Tablet,Losartan (50mg),Leeford Healthcare Ltd,41.7,Out of Stock,Cardiac,0
Losartan,50.0,Loradac 50mg Tablet,Losartan (50mg),German Remedies,54.0,Out of Stock,Cardiac,0
Losartan,50.0,Losalup 50mg Tablet,Losartan (50mg),Lupin Ltd,4.6,Out of Stock,Cardiac,0
Losartan,50.0,Cadcozaar 50mg Tablet,Losartan (50mg),German Remedies,39.1,Out of Stock,Cardiac,0
Losartan,50.0,Losarfine 50mg Tablet,Losartan (50mg),Morepen Laboratories Ltd,47.8,Out of Stock,Cardiac,0
Losartan,50.0,Losakind 50 Tablet,Losartan (50mg),Mankind Pharma Ltd,57.7,In Stock,Cardiac,1
Losartan,50.0,Losacar 50 Tablet,Losartan (50mg),Zydus Cadila,107.0,In Stock,Cardiac,1
Losartan,50.0,Covance 50 Tablet,Losartan (50mg),Sun Pharmaceutical Industries Ltd,96.56,In Stock,Cardiac,1
Losartan,50.0,Losanorm 50 Tablet,Losartan (50mg),Ipca Laboratories Ltd,86.77,In Stock,Cardiac,1
Losartan,50.0,Tozaar 50 Tablet,Losartan (50mg),Torrent Pharmaceuticals Ltd,94.6,In Stock,Cardiac,1
Losartan,50.0,LTK 50 Tablet,Losartan (50mg),Unison Pharmaceuticals Pvt Ltd,34.88,In Stock,Cardiac,1
Losartan,50.0,ZilOs 50 Tablet,Losartan (50mg),FDC Ltd,45.38,In Stock,Cardiac,1
Losartan,50.0,Losium 50 Tablet,Losartan (50mg),Cadila Pharmaceuticals Ltd,159.0,In Stock,Cardiac,1
Losartan,50.0,LOstat 50 Tablet,Losartan (50mg),Blue Cross Laboratories Ltd,58.1,In Stock,Cardiac,1
Losartan,50.0,Angizaar 50 Tablet,Losartan (50mg),Micro Labs Ltd,110.0,In Stock,Cardiac,1
Losartan,50.0,Omnitan 50 Tablet,Losartan (50mg),Macleods Pharmaceuticals Pvt Ltd,119.67,In Stock,Cardiac,1
Losartan,50.0,Losartas 50 Tablet,Losartan (50mg),Intas Pharmaceuticals Ltd,125.0,In Stock,Cardiac,1
Losartan,50.0,GIftaN 50 Tablet,Losartan (50mg),Systopic Laboratories Pvt Ltd,37.5,In Stock,Cardiac,1
Losartan,50.0,Revas 50 Tablet,Losartan (50mg),Alembic Pharmaceuticals Ltd,152.0,In Stock,Cardiac,1
Losartan,50.0,Alsartan 50 Tablet,Losartan (50mg),Aristo Pharmaceuticals Pvt Ltd,84.1,In Stock,Cardiac,1
Losartan,50.0,Sarpot 50mg Tablet,Losartan (50mg),Mitoch Pharma Pvt Ltd,55.2,In Stock,Cardiac,1
Losartan,50.0,Miotin 50 Tablet,Losartan (50mg),Captab Biotec,46.0,In Stock,Cardiac,1
Losartan,50.0,Cozar 50 Tablet,Losartan (50mg),MDC Pharmaceuticals  Pvt Ltd,45.5,In Stock,Cardiac,1
Losartan,50.0,Losatrust 50 Tablet,Losartan (50mg),Centaur Pharmaceuticals Pvt Ltd,47.5,In Stock,Cardiac,1
Losartan,50.0,Lotak 50 Tablet,Losartan (50mg),Caplet India Pvt Ltd,157.0,In Stock,Cardiac,1
Losartan,50.0,Cenilos 50mg Tablet,Losartan (50mg),Pfizer Ltd,37.7,In Stock,Cardiac,1
Losartan,50.0,Losagan 50mg Tablet,Losartan (50mg),Nexkem Pharmaceuticals Pvt Ltd,59.8,In Stock,Cardiac,1
Losartan,50.0,Lartan 50 Tablet,Losartan (50mg),Avinash Health Products Pvt Ltd,47.8,In Stock,Cardiac,1
Losartan,50.0,Losastal 50mg Tablet,Losartan (50mg),Stallion Laboratories Pvt Ltd,41.4,In Stock,Cardiac,1
Losartan,50.0,Losastar 50mg Tablet,Losartan (50mg),Adrena Healthcare Pvt Ltd,41.4,In Stock,Cardiac,1
Losartan,50.0,Lostan 50mg Tablet,Losartan (50mg),Lincoln Pharmaceuticals Ltd,41.8,In Stock,Cardiac,1
Losartan,50.0,Polo 50mg Tablet,Losartan (50mg),Pride Healthcare,44.5,In Stock,Cardiac,1
Losartan,50.0,Novalet 50 Tablet,Losartan (50mg),Organic Laboratories,39.8,In Stock,Cardiac,1
Losartan,50.0,Lotpol 50 Tablet,Losartan (50mg),Precise Lifescience,42.3,In Stock,Cardiac,1
Losartan,50.0,Nuzar 50mg Tablet,Losartan (50mg),Emcure Pharmaceuticals Ltd,50.6,In Stock,Cardiac,1
Losartan,50.0,Losacon 50mg Tablet,Losartan (50mg),Concept Pharmaceuticals Ltd,78.5,In Stock,Cardiac,1
Losartan,50.0,Losator 50mg Tablet,Losartan (50mg),Micro Labs Ltd,73.7,In Stock,Cardiac,1
Losartan,50.0,Losazart 50mg Tablet,Losartan (50mg),Hauz Pharma Pvt Ltd,49.7,In Stock,Cardiac,1
Losartan,50.0,Acebit 50mg Tablet,Losartan (50mg),Diacardus Pharmacy Pvt Ltd,36.3,In Stock,Cardiac,1
Losartan,50.0,Locert 50mg Tablet,Losartan (50mg),Retra Life Science Pvt Ltd,40.7,In Stock,Cardiac,1
Losartan,50.0,Lortan 50mg Tablet,Losartan (50mg),Aronex Life Sciences Pvt Ltd,50.6,In Stock,Cardiac,1
Losartan,50.0,Losamust 50mg Tablet,Losartan (50mg),Tas Med India Pvt Ltd,47.8,In Stock,Cardiac,1
Losartan,50.0,Ostan 50mg Tablet,Losartan (50mg),Axis Life Science Pvt Ltd,45.6,In Stock,Cardiac,1
Losartan,50.0,Lozisil 50mg Tablet,Losartan (50mg),Silicon Pharma,42.3,In Stock,Cardiac,1
Losartan,50.0,Felow 50mg Tablet,Losartan (50mg),Cista Medicorp,41.4,In Stock,Cardiac,1
Losartan,50.0,Losarb 50mg Tablet,Losartan (50mg),Pulse Pharmaceuticals,45.1,In Stock,Cardiac,1
Losartan,50.0,Losung 50mg Tablet,Losartan (50mg),Neoliva Formulations,44.1,In Stock,Cardiac,1
Losartan,50.0,Lospill 50 Tablet,Losartan (50mg),Vega Pharma,69.9,In Stock,Cardiac,1
Losartan,50.0,Gemlos 50mg Tablet,Losartan (50mg),Royal Scottish Remedies,42.2,In Stock,Cardiac,1
Losartan,50.0,Losin 50mg Tablet,Losartan (50mg),Zenon Healthcare Ltd,50.6,In Stock,Cardiac,1
Losartan,50.0,Bilos 50 Tablet,Losartan (50mg),Bi-Cure Remedies,55.2,In Stock,Cardiac,1
Losartan,50.0,Lotus 50mg Tablet,Losartan (50mg),Tusker Pharma Pvt Ltd,44.6,In Stock,Cardiac,1
Losartan,50.0,Losave 50mg Tablet,Losartan (50mg),Mediday Healthcare Pvt Ltd,41.4,In Stock,Cardiac,1
Losartan,50.0,Losapot 50 Tablet,Losartan (50mg),Q Check Speciality Care,58.8,In Stock,Cardiac,1
Losartan,50.0,Zotan 50mg Tablet,Losartan (50mg),Zoticus Pharmaceuticals,44.3,In Stock,Cardiac,1
Losartan,50.0,Actilop 50mg Tablet,Losartan (50mg),Active Healthcare,45.1,In Stock,Cardiac,1
Losartan,50.0,Losto 50mg Tablet,Losartan (50mg),Staneil Pharma,41.4,In Stock,Cardiac,1
Losartan,50.0,Losarwock 50mg Tablet,Losartan (50mg),Wockhardt Ltd,45.5,In Stock,Cardiac,1
Losartan,50.0,Flolex 50mg Tablet,Losartan (50mg),Fawn Incorporation,64.3,In Stock,Cardiac,1
Losartan,50.0,Tanzar 50mg Tablet,Losartan (50mg),Tan Therapeuticss,40.5,In Stock,Cardiac,1
Losartan,50.0,Lorsar 50mg Tablet,Losartan (50mg),Cardiatic Care,42.3,In Stock,Cardiac,1
Losartan,50.0,Losacron 50mg Tablet,Losartan (50mg),Acron Pharmaceuticals,37.6,In Stock,Cardiac,1
Losartan,50.0,Losaneed 50 Tablet,Losartan (50mg),West-Coast Pharmaceutical Works Ltd,58.5,In Stock,Cardiac,1
Losartan,50.0,Lostar 50 Tablet,Losartan (50mg),Minova Life Sciences Pvt Ltd,42.19,In Stock,Cardiac,1
Losartan,50.0,L Sar 50mg Tablet,Losartan (50mg),Clanthis Lifesciences  Pvt Ltd,46.0,In Stock,Cardiac,1
Losartan,50.0,Angio 50mg Tablet,Losartan (50mg),Manas Pharma MFG,40.3,In Stock,Cardiac,1
Losartan,50.0,Losaquick 50mg Tablet,Losartan (50mg),Cure Quick Pharmaceuticals,73.6,In Stock,Cardiac,1
Losartan,50.0,Osar 50mg Tablet,Losartan (50mg),Ortin Laboratories Ltd,48.3,In Stock,Cardiac,1
Losartan,50.0,Pozaar 50mg Tablet,Losartan (50mg),Zenlabs Ethica Ltd,50.6,In Stock,Cardiac,1
Losartan,50.0,Dlosart 50mg Tablet,Losartan (50mg),Dr. D Pharma,38.2,In Stock,Cardiac,1
Losartan,50.0,Biosartan 50mg Tablet,Losartan (50mg),Biochem Pharmaceutical Industries,46.7,In Stock,Cardiac,1
Losartan,50.0,Cofidec 50mg Tablet,Losartan (50mg),Novartis India Ltd,53.3,In Stock,Cardiac,1
Losartan,50.0,Z-Sar 50 Tablet,Losartan (50mg),Corazon Pharma Pvt Ltd,45.1,In Stock,Cardiac,1
Telmisartan,40.0,Telma 40 Tablet,Telmisartan (40mg),Glenmark Pharmaceuticals Ltd,209.0,In Stock,Cardiac,1
Telmisartan,40.0,Telmikind 40 Tablet,Telmisartan (40mg),Mankind Pharma Ltd,40.5,In Stock,Cardiac,1
Telmisartan,40.0,TAZloC 40 Tablet,Telmisartan (40mg),USV Private Limited,94.8,In Stock,Cardiac,1
Telmisartan,40.0,Telgard 40 Tablet,Telmisartan (40mg),Cipla Ltd,38.3,In Stock,Cardiac,1
Telmisartan,40.0,Telma 40 Tablet,Telmisartan (40mg),Glenmark Pharmaceuticals Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Telvas 40 Tablet,Telmisartan (40mg),Aristo Pharmaceuticals Pvt Ltd,92.8,In Stock,Cardiac,1
Telmisartan,40.0,Telista 40 Tablet,Telmisartan (40mg),Lupin Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,TelViLite 40mg Tablet,Telmisartan (40mg),Leeford Healthcare Ltd,38.1,In Stock,Cardiac,1
Telmisartan,40.0,Sartel 40 Tablet,Telmisartan (40mg),Intas Pharmaceuticals Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Telsar 40 Tablet,Telmisartan (40mg),Torrent Pharmaceuticals Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Eritel 40 Tablet,Telmisartan (40mg),Eris Lifesciences Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Macsart 40 Tablet,Telmisartan (40mg),Macleods Pharmaceuticals Pvt Ltd,34.14,In Stock,Cardiac,1
Telmisartan,40.0,Tellzy 40 Tablet,Telmisartan (40mg),Alembic Pharmaceuticals Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,TelMizem 40 Tablet,Telmisartan (40mg),Zeelab Pharmacy Pvt Ltd,18.0,In Stock,Cardiac,1
Telmisartan,40.0,Temsan 40 Tablet,Telmisartan (40mg),Emcure Pharmaceuticals Ltd,65.69,In Stock,Cardiac,1
Telmisartan,40.0,Telsartan 40 Tablet,Telmisartan (40mg),Dr Reddy's Laboratories Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Tsart 40 Tablet,Telmisartan (40mg),Alkem Laboratories Ltd,108.0,In Stock,Cardiac,1
Telmisartan,40.0,Telmed 40 Tablet,Telmisartan (40mg),Medley Pharmaceuticals,72.09,In Stock,Cardiac,1
Telmisartan,40.0,Cresar 40 Tablet,Telmisartan (40mg),Cipla Ltd,108.0,In Stock,Cardiac,1
Telmisartan,40.0,Telpres 40 Tablet,Telmisartan (40mg),Abbott,106.0,In Stock,Cardiac,1
Telmisartan,40.0,TelmiDUCE 40mg Tablet,Telmisartan (40mg),Macleods Pharmaceuticals Pvt Ltd,34.14,In Stock,Cardiac,1
Telmisartan,40.0,TelmiRIDE 40 Tablet,Telmisartan (40mg),Unison Pharmaceuticals Pvt Ltd,24.89,In Stock,Cardiac,1
Telmisartan,40.0,Arbitel 40 Tablet,Telmisartan (40mg),Micro Labs Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Cortel 40 Tablet,Telmisartan (40mg),Corona Remedies Pvt Ltd,67.2,In Stock,Cardiac,1
Telmisartan,40.0,Telsartan 40mg Tablet,Telmisartan (40mg),Dr Reddy's Laboratories Ltd,106.0,In Stock,Cardiac,1
Telmisartan,40.0,Telday 40 Tablet,Telmisartan (40mg),Torrent Pharmaceuticals Ltd,108.0,In Stock,Cardiac,1
Telmisartan,40.0,Newtel 40 Tablet,Telmisartan (40mg),Systopic Laboratories Pvt Ltd,44.34,In Stock,Cardiac,1
Atenolol,50.0,Atenolol 50mg Tablet,Atenolol (50mg),Intas Pharmaceuticals Ltd,21.2,Out of Stock,Cardiac,0
Atenolol,50.0,HiPRES 50 Tablet,Atenolol (50mg),Cipla Ltd,19.5,In Stock,Cardiac,1
Atenolol,50.0,Aten 50 Tablet,Atenolol (50mg),Zydus Cadila,38.0,In Stock,Cardiac,1
Atenolol,50.0,Abtolol 50mg Tablet,Atenolol (50mg),Abbott,22.5,Out of Stock,Cardiac,0
Atenolol,50.0,Atenofine 50mg Tablet,Atenolol (50mg),Morepen Laboratories Ltd,24.2,Out of Stock,Cardiac,0
Atenolol,50.0,Atenopen 50mg Tablet,Atenolol (50mg),Morepen Laboratories Ltd,25.0,Out of Stock,Cardiac,0
Atenolol,50.0,Biopress 50mg Tablet,Atenolol (50mg),Leeford Healthcare Ltd,21.8,Out of Stock,Cardiac,0
Atenolol,50.0,Tenolol 50 Tablet,Atenolol (50mg),Ipca Laboratories Ltd,35.2,In Stock,Cardiac,1
Atenolol,50.0,Ziblok 50 Tablet,Atenolol (50mg),FDC Ltd,10.49,In Stock,Cardiac,1
Atenolol,50.0,Betacard 50 Tablet,Atenolol (50mg),Torrent Pharmaceuticals Ltd,38.1,In Stock,Cardiac,1
Atenolol,50.0,Atpark 50 Tablet,Atenolol (50mg),Pfizer Ltd,33.1,In Stock,Cardiac,1
Atenolol,50.0,Atenolol 50mg Tablet,Atenolol (50mg),Intas Pharmaceuticals Ltd,25.7,Out of Stock,Cardiac,0
Atenolol,50.0,Tenomac 50 Tablet,Atenolol (50mg),Macleods Pharmaceuticals Pvt Ltd,29.1,In Stock,Cardiac,1
Atenolol,50.0,ATEcard 50 Tablet,Atenolol (50mg),Alembic Pharmaceuticals Ltd,38.16,In Stock,Cardiac,1
Atenolol,50.0,Atavale 50mg Tablet,Atenolol (50mg),Cardiatic Care,36.8,In Stock,Cardiac,1
Atenolol,50.0,Betadure 50mg Tablet,Atenolol (50mg),Micro Labs Ltd,60.7,In Stock,Cardiac,1
Atenolol,50.0,Atpure 50mg Tablet,Atenolol (50mg),Emcure Pharmaceuticals Ltd,104.0,In Stock,Cardiac,1
Atenolol,50.0,Entolol 50mg Tablet,Atenolol (50mg),Micro Labs Ltd,29.4,In Stock,Cardiac,1
Atenolol,50.0,Atelol 50mg Tablet,Atenolol (50mg),Themis Pharmaceuticals Prop Chemosyn Ltd,31.4,In Stock,Cardiac,1
Atenolol,50.0,Quinoten 50mg Tablet,Atenolol (50mg),Novartis India Ltd,15.6,In Stock,Cardiac,1
Atenolol,50.0,Telol 50mg Tablet,Atenolol (50mg),Max Life Science,9.6,In Stock,Cardiac,1
Atenolol,50.0,Winten 50mg Tablet,Atenolol (50mg),GR Healthcare Laboratories,17.4,In Stock,Cardiac,1
Atenolol,50.0,Angitol 50mg Tablet,Atenolol (50mg),Ind Swift Laboratories Ltd,16.9,In Stock,Cardiac,1
Atenolol,50.0,Atpic 50mg Tablet,Atenolol (50mg),Systopic Laboratories Pvt Ltd,82.4,In Stock,Cardiac,1
Atenolol,50.0,Betapress 50mg Tablet,Atenolol (50mg),Zen Pharma Pvt Ltd,13.8,In Stock,Cardiac,1
Atenolol,50.0,Atark 50mg Tablet,Atenolol (50mg),Lanark Laboratories Pvt Ltd,13.8,In Stock,Cardiac,1
Atenolol,50.0,Atiday 50mg Tablet,Atenolol (50mg),Shrinivas Gujarat Laboratories Pvt Ltd,22.1,In Stock,Cardiac,1
Atenolol,50.0,Dilpres 50mg Tablet,Atenolol (50mg),Cipla Ltd,29.7,In Stock,Cardiac,1
Atenolol,50.0,Latenol 50mg Tablet,Atenolol (50mg),Lupin Ltd,28.7,In Stock,Cardiac,1
Atenolol,50.0,Novaten 50mg Tablet,Atenolol (50mg),Ajanta Pharma Limited,17.0,In Stock,Cardiac,1
Atenolol,50.0,Tensicard 50mg Tablet,Atenolol (50mg),Troikaa Pharmaceuticals Ltd.,29.3,In Stock,Cardiac,1
Atenolol,50.0,Tenokem 50mg Tablet,Atenolol (50mg),Alkem Laboratories Ltd,59.8,In Stock,Cardiac,1
Atenolol,50.0,Ateloc 50mg Tablet,Atenolol (50mg),Radicura Pharma pvt ltd,13.6,In Stock,Cardiac,1
Atenolol,50.0,Harten 50mg Tablet,Atenolol (50mg),Sigman Wellness,20.1,In Stock,Cardiac,1
Atenolol,50.0,Tenormin 50 Tablet,Atenolol (50mg),Abbott,35.04,In Stock,Cardiac,1
Atenolol,50.0,Tenil 50 Tablet,Atenolol (50mg),West-Coast Pharmaceutical Works Ltd,20.6,In Stock,Cardiac,1
Atenolol,50.0,Perten 50mg Tablet,Atenolol (50mg),Elder Pharmaceuticals Ltd,34.5,In Stock,Cardiac,1
Atenolol,50.0,Ozoten 50mg Tablet,Atenolol (50mg),Ozone Pharmaceuticals Ltd,19.2,In Stock,Cardiac,1
Atenolol,50.0,Obeta 50mg Tablet,Atenolol (50mg),Intas Pharmaceuticals Ltd,21.6,In Stock,Cardiac,1
Atenolol,50.0,Nascare 50mg Tablet,Atenolol (50mg),Nascent Life Sciences,17.5,In Stock,Cardiac,1
Atenolol,50.0,Atwa 50mg Tablet,Atenolol (50mg),Kaytross Health Care,20.1,In Stock,Cardiac,1
Atenolol,50.0,Tiflol 50 Tablet,Atenolol (50mg),Positif Life sciences,23.9,In Stock,Cardiac,1
Atenolol,50.0,Gelol 50mg Tablet,Atenolol (50mg),Gopal Lifesciences,19.0,In Stock,Cardiac,1
Atenolol,50.0,Aniloc 50mg Tablet,Atenolol (50mg),Anikem Laboratories,18.4,In Stock,Cardiac,1
Atenolol,50.0,Hyten 50mg Tablet,Atenolol (50mg),Pasteur Laboratories Pvt Ltd,17.4,In Stock,Cardiac,1
Atenolol,50.0,Atwin 50mg Tablet,Atenolol (50mg),Embiotic Laboratories Pvt Ltd,11.3,In Stock,Cardiac,1
